motif	fc	f_fg	f_bg	n_fg	n_bg	pval	padj	label
ARCH235_Sf3b4	0.141595152464718	0.00450450450450451	0.0318125615608693	1	1518	0.999226796576263	1	G6
ARCH235_Sf3b4	1.12545322697607	0.0355329949238579	0.0315721649484536	49	1470	0.223697505602971	0.648952220620916	G7
ARCH235_Sf3b4	0	0	0.0317205086975588	0	1519	1	1	G8
ARCH235_Sf3b4	4.86040261650018	0.153846153846154	0.0316529649876894	2	1517	0.0620993266271548	1	G9
ARCH2350_zf_C2H2_Gli1_Gli2_GLI2_ZIC1	0.708268787008281	0.0383386581469649	0.0541300970058371	12	2578	0.918699114516962	1	G1
ARCH2350_zf_C2H2_Gli1_Gli2_GLI2_ZIC1	0.66038961038961	0.0357142857142857	0.0540806293018682	5	2585	0.879792142911442	1	G2
ARCH2350_zf_C2H2_Gli1_Gli2_GLI2_ZIC1	0.838221408613547	0.045360824742268	0.0541155645467189	22	2568	0.828316428285129	1	G3
ARCH2350_zf_C2H2_Gli1_Gli2_GLI2_ZIC1	1.55517668707049	0.0838709677419355	0.0539301858362632	13	2577	0.077427707803419	0.536189966228287	G4
ARCH2350_zf_C2H2_Gli1_Gli2_GLI2_ZIC1	1.52571337478081	0.0823529411764706	0.0539766790654909	7	2583	0.175529805967897	0.827996226145832	G5
ARCH2350_zf_C2H2_Gli1_Gli2_GLI2_ZIC1	1.58844316895659	0.0855855855855856	0.0538801684934091	19	2571	0.0327838701269788	0.30081415967863	G6
ARCH2350_zf_C2H2_Gli1_Gli2_GLI2_ZIC1	1.18752858481887	0.0638143582306019	0.0537371134020619	88	2502	0.0607685847460557	0.264075961872459	G7
ARCH2350_zf_C2H2_Gli1_Gli2_GLI2_ZIC1	1.78124535039429	0.0961538461538462	0.0539812475202038	5	2585	0.148413016492006	1	G8
ARCH2350_zf_C2H2_Gli1_Gli2_GLI2_ZIC1	2.84900725240756	0.153846153846154	0.0539999165379961	2	2588	0.153560145457396	1	G9
ARCH2351_zf_C2H2_Zbtb1	0.749915797663995	0.130990415335463	0.17467349766934	41	8319	0.984934065205552	1	G1
ARCH2351_zf_C2H2_Zbtb1	0.736704113436312	0.128571428571429	0.174522479549781	18	8342	0.943194927282945	1	G2
ARCH2351_zf_C2H2_Zbtb1	0.921489654622993	0.160824742268041	0.174526910270999	78	8282	0.801756307777109	1	G3
ARCH2351_zf_C2H2_Zbtb1	0.887573524859142	0.154838709677419	0.174451699313578	24	8336	0.769831649656143	1	G4
ARCH2351_zf_C2H2_Zbtb1	0.876823656262553	0.152941176470588	0.174426380239896	13	8347	0.741087024359797	1	G5
ARCH2351_zf_C2H2_Zbtb1	1.13725630392297	0.198198198198198	0.174277511159545	44	8316	0.196549998862093	0.765896408765342	G6
ARCH2351_zf_C2H2_Zbtb1	1.15274031659597	0.200145032632342	0.173625429553265	276	8084	0.00647814445142228	0.0426020346974889	G7
ARCH2351_zf_C2H2_Zbtb1	0.992472112966665	0.173076923076923	0.174389709106856	9	8351	0.566944017069813	1	G8
ARCH2351_zf_C2H2_Zbtb1	0.882176450015646	0.153846153846154	0.174393857196511	2	8358	0.689837339823177	1	G9
ARCH2352_zf_C2H2_Gli3_ci_GLI3_Gli1	0.525822010916443	0.0255591054313099	0.0486079032461261	8	2315	0.985727489893753	1	G1
ARCH2352_zf_C2H2_Gli3_ci_GLI3_Gli1	1.03193005181347	0.05	0.048452896504111	7	2316	0.520797622342458	1	G2
ARCH2352_zf_C2H2_Gli3_ci_GLI3_Gli1	0.508056939692283	0.0247422680412371	0.0486997934842163	12	2311	0.997299497739227	1	G3
ARCH2352_zf_C2H2_Gli3_ci_GLI3_Gli1	1.06534383055807	0.0516129032258065	0.0484471789720409	8	2315	0.478921072506926	1	G4
ARCH2352_zf_C2H2_Gli3_ci_GLI3_Gli1	1.70160520166616	0.0823529411764706	0.0483972081748652	7	2316	0.118034597348072	0.709252138047264	G5
ARCH2352_zf_C2H2_Gli3_ci_GLI3_Gli1	1.6785014949874	0.0810810810810811	0.0483056353081711	18	2305	0.0234116715604627	0.255365863286011	G6
ARCH2352_zf_C2H2_Gli3_ci_GLI3_Gli1	0.97193702063921	0.04713560551124	0.0484965635738832	65	2258	0.609864384793605	1	G7
ARCH2352_zf_C2H2_Gli3_ci_GLI3_Gli1	2.38473158261678	0.115384615384615	0.0483847390732349	6	2317	0.0391051406735449	1	G8
ARCH2352_zf_C2H2_Gli3_ci_GLI3_Gli1	0	0	0.0484705587781163	0	2323	1	1	G9
ARCH2353_zf_C2H2_GLI2_GLI3_GLI1_ci	0.868243905329219	0.0255591054313099	0.0294377020954941	8	1402	0.704165770148225	1	G1
ARCH2353_zf_C2H2_GLI2_GLI3_GLI1_ci	0.971326966063808	0.0285714285714286	0.0294148413146719	4	1406	0.592657177664418	1	G2
ARCH2353_zf_C2H2_GLI2_GLI3_GLI1_ci	0.839856643511349	0.0247422680412371	0.029460108736882	12	1398	0.766873740649923	1	G3
ARCH2353_zf_C2H2_GLI2_GLI3_GLI1_ci	0.877052264488597	0.0258064516129032	0.0294240750041855	4	1406	0.671812148704168	1	G4
ARCH2353_zf_C2H2_GLI2_GLI3_GLI1_ci	1.60167350012551	0.0470588235294118	0.0293810339783508	4	1406	0.240707557821724	0.909283195557357	G5
ARCH2353_zf_C2H2_GLI2_GLI3_GLI1_ci	1.07240918751967	0.0315315315315315	0.0294025190183792	7	1403	0.479549328600576	1	G6
ARCH2353_zf_C2H2_GLI2_GLI3_GLI1_ci	0.909871144896895	0.0268310369833212	0.0294888316151203	37	1373	0.739839610873367	1	G7
ARCH2353_zf_C2H2_GLI2_GLI3_GLI1_ci	1.3081020541958	0.0384615384615385	0.0294025518407919	2	1408	0.4546883754073	1	G8
ARCH2353_zf_C2H2_GLI2_GLI3_GLI1_ci	2.616476497243	0.0769230769230769	0.0293994908817761	1	1409	0.321686733866879	1	G9
ARCH2354_zf_C2H2_GLI2	0.626945794845264	0.0319488817891374	0.050959559904254	10	2427	0.959132972970574	1	G1
ARCH2354_zf_C2H2_GLI2	1.12448391460331	0.0571428571428571	0.0508169626979644	8	2429	0.41914968352192	1	G2
ARCH2354_zf_C2H2_GLI2	0.973161697164414	0.0494845360824742	0.0508492434778944	24	2413	0.583512640195853	1	G3
ARCH2354_zf_C2H2_GLI2	1.52552843365481	0.0774193548387097	0.0507492047547296	12	2425	0.0974521849060534	0.604292543846669	G4
ARCH2354_zf_C2H2_GLI2	0.925586905539034	0.0470588235294118	0.0508421448572742	4	2433	0.63298625824733	1	G5
ARCH2354_zf_C2H2_GLI2	1.59939890283007	0.0810810810810811	0.0506947209589874	18	2419	0.0351370925987188	0.312892929502033	G6
ARCH2354_zf_C2H2_GLI2	1.02789808468005	0.0522117476432197	0.0507946735395189	72	2365	0.424307864431206	0.930088518061159	G7
ARCH2354_zf_C2H2_GLI2	1.89330560475709	0.0961538461538462	0.0507862259068223	5	2432	0.123480801673998	1	G8
ARCH2354_zf_C2H2_GLI2	0	0	0.0508492258899136	0	2437	1	1	G9
ARCH2355_zf_C2H2_ZBTB7B_ZBTB7A_ZBTB7C	0.726457113063543	0.0351437699680511	0.0483769369672028	11	2304	0.893634544815148	1	G1
ARCH2355_zf_C2H2_ZBTB7B_ZBTB7A_ZBTB7C	0.887192971601807	0.0428571428571429	0.0483064499257307	6	2309	0.673990502286582	1	G2
ARCH2355_zf_C2H2_ZBTB7B_ZBTB7A_ZBTB7C	0.595309076734902	0.0288659793814433	0.0484890630926792	14	2301	0.987794262730951	1	G3
ARCH2355_zf_C2H2_ZBTB7B_ZBTB7A_ZBTB7C	0.801084116849914	0.0387096774193548	0.0483216139293487	6	2309	0.764111173900617	1	G4
ARCH2355_zf_C2H2_ZBTB7B_ZBTB7A_ZBTB7C	0.974449563468832	0.0470588235294118	0.048292723701258	4	2311	0.592103416281857	1	G5
ARCH2355_zf_C2H2_ZBTB7B_ZBTB7A_ZBTB7C	1.59008028916645	0.0765765765765766	0.0481589370664543	17	2298	0.0418059843846674	0.349369395657713	G6
ARCH2355_zf_C2H2_ZBTB7B_ZBTB7A_ZBTB7C	1.05276248403107	0.050761421319797	0.04821735395189	70	2245	0.349711347488039	0.846563756144486	G7
ARCH2355_zf_C2H2_ZBTB7B_ZBTB7A_ZBTB7C	1.59394867356789	0.0769230769230769	0.0482594441080043	4	2311	0.242061612883581	1	G8
ARCH2355_zf_C2H2_ZBTB7B_ZBTB7A_ZBTB7C	0	0	0.0483036347702708	0	2315	1	1	G9
ARCH2356_zf_C2H2_ci	0.953100830859277	0.0543130990415336	0.0569856800907068	17	2714	0.615281324872593	1	G1
ARCH2356_zf_C2H2_ci	0.626231527093596	0.0357142857142857	0.0570304818092429	5	2726	0.90592021797838	1	G2
ARCH2356_zf_C2H2_ci	0.976985603611298	0.0556701030927835	0.056981497871623	27	2704	0.577305087573304	1	G3
ARCH2356_zf_C2H2_ci	0.792212590592582	0.0451612903225806	0.05700652938222	7	2724	0.785707805542082	1	G4
ARCH2356_zf_C2H2_ci	0.825798658297202	0.0470588235294118	0.0569858319053789	4	2727	0.720435904587127	1	G5
ARCH2356_zf_C2H2_ci	1.58569857205047	0.0900900900900901	0.0568141333277448	20	2711	0.0293761265441714	0.283325394070817	G6
ARCH2356_zf_C2H2_ci	1.20355635194255	0.0681653372008702	0.0566365979381443	94	2637	0.0418098366294422	0.19680332111883	G7
ARCH2356_zf_C2H2_ci	1.35079405376435	0.0769230769230769	0.0569465616973291	4	2727	0.344005216809786	1	G8
ARCH2356_zf_C2H2_ci	0	0	0.0569836831782331	0	2731	1	1	G9
ARCH2357_YL_1	0.662181044987641	0.0447284345047923	0.0675471381178348	14	3217	0.963771859129682	1	G1
ARCH2357_YL_1	0.741299627791563	0.05	0.0674491098140129	7	3224	0.839762626384698	1	G2
ARCH2357_YL_1	0.886151052499405	0.0597938144329897	0.067475871370169	29	3202	0.773885641328523	1	G3
ARCH2357_YL_1	1.24539786282804	0.0838709677419355	0.0673447178972041	13	3218	0.246602490701497	0.889706336425861	G4
ARCH2357_YL_1	0.697847208297636	0.0470588235294118	0.0674342792661011	4	3227	0.832748867037509	1	G5
ARCH2357_YL_1	1.54103901282829	0.103603603603604	0.0672297084896368	23	3208	0.0269530730159093	0.273151292206006	G6
ARCH2357_YL_1	1.16761718072445	0.0783176214648296	0.0670747422680412	108	3123	0.0586672137318772	0.259267383626468	G7
ARCH2357_YL_1	0.570395692879434	0.0384615384615385	0.0674295737882933	2	3229	0.873773078397654	1	G8
ARCH2357_YL_1	2.28344093193892	0.153846153846154	0.067374702666611	2	3229	0.217028621472739	1	G9
ARCH2358_zf_C2H2_klu	1.11166936554481	0.0255591054313099	0.0229916432200899	8	1095	0.431732900620682	1	G1
ARCH2358_zf_C2H2_klu	0.931149350649351	0.0214285714285714	0.0230130337454759	3	1100	0.627808912457347	1	G2
ARCH2358_zf_C2H2_klu	0.624911581006848	0.0144329896907217	0.0230960509124626	7	1096	0.930945909639277	1	G3
ARCH2358_zf_C2H2_klu	0.560007031730685	0.0129032258064516	0.023041185334003	2	1101	0.874359539030178	1	G4
ARCH2358_zf_C2H2_klu	1.02268525938986	0.0235294117647059	0.0230074810883103	2	1101	0.585184012970221	1	G5
ARCH2358_zf_C2H2_klu	0.390447668376824	0.00900900900900901	0.0230735377328835	2	1101	0.964795507739611	1	G6
ARCH2358_zf_C2H2_klu	0.815091473575983	0.018854242204496	0.0231314432989691	26	1077	0.873914624481615	1	G7
ARCH2358_zf_C2H2_klu	0	0	0.023033391108234	0	1103	1	1	G8
ARCH2358_zf_C2H2_klu	3.34538601144772	0.0769230769230769	0.0229937820807078	1	1102	0.261136683665465	1	G9
ARCH2359_Pipsqueak_rib	0.669938335317317	0.0255591054313099	0.0381514298912359	8	1817	0.911721340538221	1	G1
ARCH2359_Pipsqueak_rib	1.31460396039604	0.05	0.038034268499341	7	1818	0.285227602325948	1	G2
ARCH2359_Pipsqueak_rib	0.539081537019681	0.0206185567010309	0.0382475660639777	10	1815	0.989514820544503	1	G3
ARCH2359_Pipsqueak_rib	1.35733129760151	0.0516129032258065	0.0380252804285953	8	1817	0.239286896301602	0.882503591881591	G4
ARCH2359_Pipsqueak_rib	0.926983921999096	0.0352941176470588	0.0380741421824717	3	1822	0.632698606674543	1	G5
ARCH2359_Pipsqueak_rib	0.827607310280578	0.0315315315315315	0.0380996290630174	7	1818	0.744356267861191	1	G6
ARCH2359_Pipsqueak_rib	1.30672998465064	0.0493110949963742	0.0377362542955326	68	1757	0.0189085621780356	0.105453090093521	G7
ARCH2359_Pipsqueak_rib	0.504881494601889	0.0192307692307692	0.0380896694301167	1	1824	0.867259597861128	1	G8
ARCH2359_Pipsqueak_rib	0	0	0.0380795392897383	0	1825	1	1	G9
ARCH236_SIX2	0.438500704348547	0.012779552715655	0.0291437450132281	4	1388	0.981568735167051	1	G1
ARCH236_SIX2	0.983923425277892	0.0285714285714286	0.0290382643988368	4	1388	0.582470894080503	1	G2
ARCH236_SIX2	1.93536195763	0.0556701030927835	0.0287646984448097	27	1365	0.00111957156984215	0.0215656481112856	G3
ARCH236_SIX2	1.78198769345516	0.0516129032258065	0.0289636698476477	8	1384	0.0832748936181747	0.548967502589715	G4
ARCH236_SIX2	1.21595731165036	0.0352941176470588	0.0290257867680863	3	1389	0.449866309836893	1	G5
ARCH236_SIX2	0.93048243048243	0.027027027027027	0.0290462518599241	6	1386	0.626720812849593	1	G6
ARCH236_SIX2	1.20584274318865	0.0348078317621465	0.0288659793814433	48	1344	0.114272377559353	0.420547123917618	G7
ARCH236_SIX2	0	0	0.0290684319335101	0	1392	1	1	G8
ARCH236_SIX2	2.65033456837914	0.0769230769230769	0.0290239118641239	1	1391	0.318267042561305	1	G9
ARCH2360_SINE_SIX1_SINE_SIX2_so	0.996512180008208	0.0415335463258786	0.0416789148784278	13	1985	0.544669394653096	1	G1
ARCH2360_SINE_SIX1_SINE_SIX2_so	0.856551501684467	0.0357142857142857	0.0416954329588485	5	1993	0.698134107203115	1	G2
ARCH2360_SINE_SIX1_SINE_SIX2_so	1.23977824339929	0.0515463917525773	0.0415771062502634	25	1973	0.163099311087999	0.705378549227714	G3
ARCH2360_SINE_SIX1_SINE_SIX2_so	0.308901674316375	0.0129032258064516	0.0417713042022434	2	1996	0.989537509420823	1	G4
ARCH2360_SINE_SIX1_SINE_SIX2_so	1.41241403736608	0.0588235294117647	0.0416475111798387	5	1993	0.280640880069754	0.942184090373136	G5
ARCH2360_SINE_SIX1_SINE_SIX2_so	0.755695675585178	0.0315315315315315	0.0417251713225894	7	1991	0.821645905184514	1	G6
ARCH2360_SINE_SIX1_SINE_SIX2_so	1.02736060430513	0.0427846265409717	0.0416451890034364	59	1939	0.43661078187687	0.942393279262947	G7
ARCH2360_SINE_SIX1_SINE_SIX2_so	0	0	0.0417232234218055	0	1998	1	1	G8
ARCH2360_SINE_SIX1_SINE_SIX2_so	1.84607680751897	0.0769230769230769	0.0416684054584151	1	1997	0.425065430888027	1	G9
ARCH2361_E2F7_E2F8_E2F4_E2F5_E2F2_E2F3	0.857237996670117	0.00638977635782748	0.00745391172888758	2	355	0.678320642378676	1	G1
ARCH2361_E2F7_E2F8_E2F4_E2F5_E2F2_E2F3	2.89340193704601	0.0214285714285714	0.0074060126780895	3	354	0.087339212301439	0.717037262548966	G2
ARCH2361_E2F7_E2F8_E2F4_E2F5_E2F2_E2F3	0.551229853346885	0.00412371134020619	0.0074809288995659	2	355	0.877701020588177	1	G3
ARCH2361_E2F7_E2F8_E2F4_E2F5_E2F2_E2F3	0	0	0.00747112004018081	0	357	1	1	G4
ARCH2361_E2F7_E2F8_E2F4_E2F5_E2F2_E2F3	1.58142762723067	0.0117647058823529	0.0074392945208342	1	356	0.470551839676604	1	G5
ARCH2361_E2F7_E2F8_E2F4_E2F5_E2F2_E2F3	0	0	0.00748161032755622	0	357	1	1	G6
ARCH2361_E2F7_E2F8_E2F4_E2F5_E2F2_E2F3	0.675271936185642	0.0050761421319797	0.00751718213058419	7	350	0.890331845606889	1	G7
ARCH2361_E2F7_E2F8_E2F4_E2F5_E2F2_E2F3	0	0	0.00745505043122351	0	357	1	1	G8
ARCH2361_E2F7_E2F8_E2F4_E2F5_E2F2_E2F3	0	0	0.00744898385010224	0	357	1	1	G9
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.994869378627324	0.0575079872204473	0.057804560534162	18	2753	0.543329254810831	1	G1
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.493561877226496	0.0285714285714286	0.0578882403397561	4	2767	0.964324844139376	1	G2
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.890780216397234	0.0515463917525773	0.0578665655160787	25	2746	0.750586021711306	1	G3
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	1.22866760168303	0.0709677419354839	0.0577599196383727	11	2760	0.285248339593728	0.915120513058873	G4
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	1.42580233251043	0.0823529411764706	0.0577590170100723	7	2764	0.220337956785497	0.883768977659085	G5
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	2.51118149913331	0.144144144144144	0.057400926294612	32	2739	1.85236435539953e-06	0.000130819075098714	G6
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	1.58167208324555	0.0899202320522118	0.0568513745704467	124	2647	8.25809772310229e-07	1.37601186600895e-05	G7
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	2.66638826247947	0.153846153846154	0.057698331488713	8	2763	0.00953659724294483	0.710148936795365	G8
ARCH2362_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0	0	0.0578183032174603	0	2771	1	1	G9
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	0.163788745327175	0.00319488817891374	0.0195061521017931	1	929	0.997870785275012	1	G1
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	0.735822044334975	0.0142857142857143	0.0194146321052742	2	928	0.757680327397989	1	G2
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	0.635346097201767	0.0123711340206186	0.019471488178025	6	924	0.910251119213568	1	G3
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	0.331844855724157	0.00645161290322581	0.0194416541101624	1	929	0.952233562153929	1	G4
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	2.43191462330072	0.0470588235294118	0.0193505245120575	4	926	0.0836223341859842	0.622568514957787	G5
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	4.00219551424371	0.0765765765765766	0.019133642098204	17	913	1.92664322678518e-06	0.000130819075098714	G6
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	1.95898001965118	0.0369833212472806	0.0188788659793814	51	879	1.12797611306517e-05	0.000156305261381888	G7
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	0.991285087356131	0.0192307692307692	0.0193998371165452	1	929	0.639131998578707	1	G8
ARCH2363_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2_lz	0	0	0.019404915912031	0	930	1	1	G9
ARCH2364_RUNX1_RUNX2_RUNX3_lz	0	0	0.00289757695376475	0	138	1	1	G1
ARCH2364_RUNX1_RUNX2_RUNX3_lz	0	0	0.00288708968806879	0	138	1	1	G2
ARCH2364_RUNX1_RUNX2_RUNX3_lz	0.714184664007826	0.00206185567010309	0.00288700636405782	1	137	0.754701375861595	1	G3
ARCH2364_RUNX1_RUNX2_RUNX3_lz	0	0	0.00288799598191863	0	138	1	1	G4
ARCH2364_RUNX1_RUNX2_RUNX3_lz	8.27923875432526	0.0235294117647059	0.00284197768211644	2	136	0.0251353422107793	0.357421934264275	G5
ARCH2364_RUNX1_RUNX2_RUNX3_lz	4.77647647647648	0.0135135135135135	0.00282918037596664	3	135	0.026599034291337	0.273151292206006	G6
ARCH2364_RUNX1_RUNX2_RUNX3_lz	2.92440602285121	0.00797679477882524	0.00272766323024055	11	127	0.00222363006897008	0.0174045512026591	G7
ARCH2364_RUNX1_RUNX2_RUNX3_lz	0	0	0.00288178420030488	0	138	1	1	G8
ARCH2364_RUNX1_RUNX2_RUNX3_lz	0	0	0.00287943913533364	0	138	1	1	G9
ARCH2365_RUNX1_RUNX2_RUNX3_lz	1.1312992149364	0.00638977635782748	0.00564817536639651	2	269	0.529409496671248	1	G1
ARCH2365_RUNX1_RUNX2_RUNX3_lz	0	0	0.00566957467729451	0	271	1	1	G2
ARCH2365_RUNX1_RUNX2_RUNX3_lz	0.727459471889012	0.00412371134020619	0.00566864753234712	2	269	0.761242261944735	1	G3
ARCH2365_RUNX1_RUNX2_RUNX3_lz	0	0	0.00567135442826051	0	271	1	1	G4
ARCH2365_RUNX1_RUNX2_RUNX3_lz	6.30210711150132	0.0352941176470588	0.0056003677853471	3	268	0.0125510946148048	0.246441372974288	G5
ARCH2365_RUNX1_RUNX2_RUNX3_lz	0.796079412746079	0.00450450450450451	0.00565836075193327	1	270	0.716756591619075	1	G6
ARCH2365_RUNX1_RUNX2_RUNX3_lz	2.25976829038502	0.0123277737490935	0.0054553264604811	17	254	0.00239495571637622	0.0184269114041864	G7
ARCH2365_RUNX1_RUNX2_RUNX3_lz	6.84686874463826	0.0384615384615385	0.00561739094117401	2	269	0.0350783167524795	1	G8
ARCH2365_RUNX1_RUNX2_RUNX3_lz	0	0	0.00565455076576389	0	271	1	1	G9
ARCH2366_zf_C2H2_ZNF143	0.633998935037274	0.00958466453674121	0.0151177928022509	3	720	0.852676873535469	1	G1
ARCH2366_zf_C2H2_ZNF143	2.85708308427974	0.0428571428571429	0.0150003138140965	6	717	0.0198335184959948	0.326471734758315	G2
ARCH2366_zf_C2H2_ZNF143	0.407680412371134	0.00618556701030928	0.0151725881906689	3	720	0.977833810760247	1	G3
ARCH2366_zf_C2H2_ZNF143	0	0	0.0151305876443998	0	723	1	1	G4
ARCH2366_zf_C2H2_ZNF143	0	0	0.0151084548836043	0	723	1	1	G5
ARCH2366_zf_C2H2_ZNF143	0.59623146030913	0.00900900900900901	0.0151099188968292	2	721	0.849891885159578	1	G6
ARCH2366_zf_C2H2_ZNF143	1.0100221267734	0.0152284263959391	0.0150773195876289	21	702	0.512935659276847	1	G7
ARCH2366_zf_C2H2_ZNF143	1.27549009162583	0.0192307692307692	0.0150771608160879	1	722	0.5464476208403	1	G8
ARCH2366_zf_C2H2_ZNF143	0	0	0.0150857572090306	0	723	1	1	G9
ARCH2367_zf_C2H2_ZNF282	1.48267716841847	0.0255591054313099	0.0172384831814555	8	821	0.177550542618465	0.759413029530315	G1
ARCH2367_zf_C2H2_ZNF282	0	0	0.0173434590681813	0	829	1	1	G2
ARCH2367_zf_C2H2_ZNF282	1.19466787508025	0.0206185567010309	0.0172588190668858	10	819	0.331291277397221	0.911638408724267	G3
ARCH2367_zf_C2H2_ZNF282	1.11967507615403	0.0193548387096774	0.0172861208772811	3	826	0.50328648898305	1	G4
ARCH2367_zf_C2H2_ZNF282	0.679937482239272	0.0117647058823529	0.017302628829356	1	828	0.773284312180417	1	G5
ARCH2367_zf_C2H2_ZNF282	1.04214032214032	0.018018018018018	0.0172894356309072	4	825	0.536337718706796	1	G6
ARCH2367_zf_C2H2_ZNF282	0.920445018344741	0.0159535895576505	0.0173324742268041	22	807	0.67988145297293	1	G7
ARCH2367_zf_C2H2_ZNF282	0	0	0.0173115876960344	0	829	1	1	G8
ARCH2367_zf_C2H2_ZNF282	0	0	0.0172975003129825	0	829	1	1	G9
ARCH2368_zf_C2H2_ZNF282	0.95513118170753	0.0415335463258786	0.0434846512409188	13	2071	0.6060488420461	1	G1
ARCH2368_zf_C2H2_ZNF282	0.821119356833643	0.0357142857142857	0.0434946337789494	5	2079	0.732716530240472	1	G2
ARCH2368_zf_C2H2_ZNF282	0.804710247931411	0.0350515463917526	0.0435579719307118	17	2067	0.848400610279499	1	G3
ARCH2368_zf_C2H2_ZNF282	1.03899234317486	0.0451612903225806	0.043466432278587	7	2077	0.513296327024083	1	G4
ARCH2368_zf_C2H2_ZNF282	1.62556757062787	0.0705882352941176	0.0434237472311615	6	2078	0.164845091575773	0.819289701516887	G5
ARCH2368_zf_C2H2_ZNF282	1.4537102319711	0.0630630630630631	0.0433807657648218	14	2070	0.106060674050949	0.583970622475579	G6
ARCH2368_zf_C2H2_ZNF282	0.881078597189538	0.0384336475707034	0.0436211340206186	53	2031	0.840974051518918	1	G7
ARCH2368_zf_C2H2_ZNF282	1.32758843751155	0.0576923076923077	0.0434564704408295	3	2081	0.395023257515951	1	G8
ARCH2368_zf_C2H2_ZNF282	0	0	0.0434837040437341	0	2084	1	1	G9
ARCH2369_zf_C2H2_ZFP1	1.01530078564688	0.0479233226837061	0.0472011086381388	15	2248	0.513384093036337	1	G1
ARCH2369_zf_C2H2_ZFP1	1.21125118783655	0.0571428571428571	0.0471767191782255	8	2255	0.341678873123415	1	G2
ARCH2369_zf_C2H2_ZFP1	0.916462657605047	0.0432989690721649	0.0472457537826105	21	2242	0.688476786770636	1	G3
ARCH2369_zf_C2H2_ZFP1	0.682648075659305	0.032258064516129	0.0472543110664658	5	2258	0.860726965755878	1	G4
ARCH2369_zf_C2H2_ZFP1	0.996880452048017	0.0470588235294118	0.0472060851757429	4	2259	0.573915625539849	1	G5
ARCH2369_zf_C2H2_ZFP1	0.95402326427626	0.0450450450450451	0.0472158769411321	10	2253	0.605117135514843	1	G6
ARCH2369_zf_C2H2_ZFP1	1.14139157783777	0.0536620739666425	0.0470146048109966	74	2189	0.140021648535881	0.477162857494921	G7
ARCH2369_zf_C2H2_ZFP1	0.814598713979519	0.0384615384615385	0.0472153193977489	2	2261	0.71083665146004	1	G8
ARCH2369_zf_C2H2_ZFP1	0	0	0.0472186287192756	0	2263	1	1	G9
ARCH237_Runt_Runx_RUNX3_RUNX1_Runx1	1.12433308676561	0.0766773162939297	0.0681980430857095	24	3248	0.306809960056349	0.944779876998917	G1
ARCH237_Runt_Runx_RUNX3_RUNX1_Runx1	0.941707893699926	0.0642857142857143	0.0682650264649888	9	3263	0.622004650532287	1	G2
ARCH237_Runt_Runx_RUNX3_RUNX1_Runx1	0.96635357006491	0.065979381443299	0.0682766468580099	32	3240	0.60503914750849	1	G3
ARCH237_Runt_Runx_RUNX3_RUNX1_Runx1	0.945076244536303	0.0645161290322581	0.0682655282102796	10	3262	0.618977639545849	1	G4
ARCH237_Runt_Runx_RUNX3_RUNX1_Runx1	2.07234933237099	0.141176470588235	0.0681238767919087	12	3260	0.0126124266728373	0.246441372974288	G5
ARCH237_Runt_Runx_RUNX3_RUNX1_Runx1	1.72165048597581	0.117117117117117	0.0680260703732422	26	3246	0.00513451881561943	0.0898664108474601	G6
ARCH237_Runt_Runx_RUNX3_RUNX1_Runx1	1.87333504877307	0.124728063814358	0.0665807560137457	172	3100	1.28990653685575e-14	4.93434669591581e-13	G7
ARCH237_Runt_Runx_RUNX3_RUNX1_Runx1	2.25711726998492	0.153846153846154	0.0681604610854721	8	3264	0.0238295236784433	0.898902587647944	G8
ARCH237_Runt_Runx_RUNX3_RUNX1_Runx1	1.12706064953084	0.0769230769230769	0.0682510537077995	1	3271	0.601140617926264	1	G9
ARCH2370_zf_C2H2_ken	0.751237517279355	0.0351437699680511	0.0467811699491874	11	2228	0.868642004379801	1	G1
ARCH2370_zf_C2H2_ken	1.07076612903226	0.05	0.0466955375635474	7	2232	0.481699545335805	1	G2
ARCH2370_zf_C2H2_ken	1.10482496577543	0.0515463917525773	0.0466557086863067	25	2214	0.33488564989776	0.914312262807384	G3
