sample	motif	gene	gene_expression_fc	motif_enrichment_fc	motif_enrichment_minuslog10_fdr	cor_qv	cor_fc	reporterline	condition	id
JGA7_FoxPos	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2	Nvec_vc1.1_XM_032383677.2	-0.920172404021665	0.0772196602370177	0.0350848261492787	0.139300927972919	0.038159016390679	Fox	positive	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2 | Nvec_vc1.1_XM_032383677.2
JGC1_NcolPos	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2	Nvec_vc1.1_XM_032383677.2	0.70179600706201	0.346685873437304	0.534302366541387	0.139300927972919	0.038159016390679	Ncol	positive	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2 | Nvec_vc1.1_XM_032383677.2
JGC3_NcolPos	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2	Nvec_vc1.1_XM_032383677.2	1.00887532423494	0.346685873437304	0.534302366541387	0.139300927972919	0.038159016390679	Ncol	positive	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2 | Nvec_vc1.1_XM_032383677.2
JGC5_NcolPos	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2	Nvec_vc1.1_XM_032383677.2	-1.7563646218674	0.346685873437304	0.534302366541387	0.139300927972919	0.038159016390679	Ncol	positive	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2 | Nvec_vc1.1_XM_032383677.2
JGC7_NcolPos	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2	Nvec_vc1.1_XM_032383677.2	-0.857879739637924	0.346685873437304	0.534302366541387	0.139300927972919	0.038159016390679	Ncol	positive	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2 | Nvec_vc1.1_XM_032383677.2
JGD1_ElavPos	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2	Nvec_vc1.1_XM_032383677.2	0.0927525730530046	-0.0927163270295584	0	0.139300927972919	0.038159016390679	Elav	positive	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2 | Nvec_vc1.1_XM_032383677.2
JGD3_ElavPos	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2	Nvec_vc1.1_XM_032383677.2	-0.760345081922149	-0.0927163270295584	0	0.139300927972919	0.038159016390679	Elav	positive	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2 | Nvec_vc1.1_XM_032383677.2
JGD5_ElavPos	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2	Nvec_vc1.1_XM_032383677.2	0.0695899466918455	-0.0927163270295584	0	0.139300927972919	0.038159016390679	Elav	positive	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2 | Nvec_vc1.1_XM_032383677.2
JGD7_ElavPos	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2	Nvec_vc1.1_XM_032383677.2	-0.271985896894348	-0.0927163270295584	0	0.139300927972919	0.038159016390679	Elav	positive	ARCH209_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_MEOX2 | Nvec_vc1.1_XM_032383677.2
JGA1_FoxPos	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	Nvec_vc1.1_XM_001634199.3	-2.83889094428874	0.450038181458701	1.26970247071694	0.44938321765115	0.442115385412233	Fox	positive	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1 | Nvec_vc1.1_XM_001634199.3
JGA3_FoxPos	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	Nvec_vc1.1_XM_001634199.3	1.1220028205086	0.450038181458701	1.26970247071694	0.44938321765115	0.442115385412233	Fox	positive	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1 | Nvec_vc1.1_XM_001634199.3
JGA5_FoxPos	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	Nvec_vc1.1_XM_001634199.3	-2.83889094428874	0.450038181458701	1.26970247071694	0.44938321765115	0.442115385412233	Fox	positive	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1 | Nvec_vc1.1_XM_001634199.3
JGA7_FoxPos	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	Nvec_vc1.1_XM_001634199.3	-0.332534274024408	0.450038181458701	1.26970247071694	0.44938321765115	0.442115385412233	Fox	positive	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1 | Nvec_vc1.1_XM_001634199.3
JGC1_NcolPos	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	Nvec_vc1.1_XM_001634199.3	1.12661317345742	0.714282096330279	8.18221154944788	0.44938321765115	0.442115385412233	Ncol	positive	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1 | Nvec_vc1.1_XM_001634199.3
JGC3_NcolPos	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	Nvec_vc1.1_XM_001634199.3	0.260483997497416	0.714282096330279	8.18221154944788	0.44938321765115	0.442115385412233	Ncol	positive	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1 | Nvec_vc1.1_XM_001634199.3
JGC5_NcolPos	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	Nvec_vc1.1_XM_001634199.3	-0.163349668094978	0.714282096330279	8.18221154944788	0.44938321765115	0.442115385412233	Ncol	positive	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1 | Nvec_vc1.1_XM_001634199.3
JGC7_NcolPos	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	Nvec_vc1.1_XM_001634199.3	0.735951440375146	0.714282096330279	8.18221154944788	0.44938321765115	0.442115385412233	Ncol	positive	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1 | Nvec_vc1.1_XM_001634199.3
JGD1_ElavPos	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	Nvec_vc1.1_XM_001634199.3	0.0131000059741901	0.432990238988538	1.02431490607454	0.44938321765115	0.442115385412233	Elav	positive	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1 | Nvec_vc1.1_XM_001634199.3
JGD3_ElavPos	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	Nvec_vc1.1_XM_001634199.3	0.62080560827857	0.432990238988538	1.02431490607454	0.44938321765115	0.442115385412233	Elav	positive	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1 | Nvec_vc1.1_XM_001634199.3
JGD5_ElavPos	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	Nvec_vc1.1_XM_001634199.3	-0.845080277822639	0.432990238988538	1.02431490607454	0.44938321765115	0.442115385412233	Elav	positive	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1 | Nvec_vc1.1_XM_001634199.3
JGD7_ElavPos	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1	Nvec_vc1.1_XM_001634199.3	-1.05499473200769	0.432990238988538	1.02431490607454	0.44938321765115	0.442115385412233	Elav	positive	ARCH737_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_VSX1 | Nvec_vc1.1_XM_001634199.3
JGA1_FoxPos	ARCH2573_bZIP_zip_10	Nvec_vc1.1_XM_032366242.2	-0.190214903332165	0.142371467697809	0.193311057458177	-0.490124681931961	0.172862058397027	Fox	positive	ARCH2573_bZIP_zip_10 | Nvec_vc1.1_XM_032366242.2
JGA3_FoxPos	ARCH2573_bZIP_zip_10	Nvec_vc1.1_XM_032366242.2	-2.31757466645142	0.142371467697809	0.193311057458177	-0.490124681931961	0.172862058397027	Fox	positive	ARCH2573_bZIP_zip_10 | Nvec_vc1.1_XM_032366242.2
JGA5_FoxPos	ARCH2573_bZIP_zip_10	Nvec_vc1.1_XM_032366242.2	-1.02715595423979	0.142371467697809	0.193311057458177	-0.490124681931961	0.172862058397027	Fox	positive	ARCH2573_bZIP_zip_10 | Nvec_vc1.1_XM_032366242.2
JGA7_FoxPos	ARCH2573_bZIP_zip_10	Nvec_vc1.1_XM_032366242.2	-1.58584923361393	0.142371467697809	0.193311057458177	-0.490124681931961	0.172862058397027	Fox	positive	ARCH2573_bZIP_zip_10 | Nvec_vc1.1_XM_032366242.2
JGC1_NcolPos	ARCH2573_bZIP_zip_10	Nvec_vc1.1_XM_032366242.2	-2.43310742006323	0.439622365376859	3.95629770444966	-0.490124681931961	0.172862058397027	Ncol	positive	ARCH2573_bZIP_zip_10 | Nvec_vc1.1_XM_032366242.2
JGC3_NcolPos	ARCH2573_bZIP_zip_10	Nvec_vc1.1_XM_032366242.2	-3.33545693441218	0.439622365376859	3.95629770444966	-0.490124681931961	0.172862058397027	Ncol	positive	ARCH2573_bZIP_zip_10 | Nvec_vc1.1_XM_032366242.2
JGC5_NcolPos	ARCH2573_bZIP_zip_10	Nvec_vc1.1_XM_032366242.2	-3.1135643818364	0.439622365376859	3.95629770444966	-0.490124681931961	0.172862058397027	Ncol	positive	ARCH2573_bZIP_zip_10 | Nvec_vc1.1_XM_032366242.2
JGC7_NcolPos	ARCH2573_bZIP_zip_10	Nvec_vc1.1_XM_032366242.2	-3.94899291763704	0.439622365376859	3.95629770444966	-0.490124681931961	0.172862058397027	Ncol	positive	ARCH2573_bZIP_zip_10 | Nvec_vc1.1_XM_032366242.2
JGD1_ElavPos	ARCH2573_bZIP_zip_10	Nvec_vc1.1_XM_032366242.2	2.8718306586493	0.447432019089573	1.52297738647581	-0.490124681931961	0.172862058397027	Elav	positive	ARCH2573_bZIP_zip_10 | Nvec_vc1.1_XM_032366242.2
JGD3_ElavPos	ARCH2573_bZIP_zip_10	Nvec_vc1.1_XM_032366242.2	1.96852935020053	0.447432019089573	1.52297738647581	-0.490124681931961	0.172862058397027	Elav	positive	ARCH2573_bZIP_zip_10 | Nvec_vc1.1_XM_032366242.2
JGD5_ElavPos	ARCH2573_bZIP_zip_10	Nvec_vc1.1_XM_032366242.2	1.99323637872697	0.447432019089573	1.52297738647581	-0.490124681931961	0.172862058397027	Elav	positive	ARCH2573_bZIP_zip_10 | Nvec_vc1.1_XM_032366242.2
JGD7_ElavPos	ARCH2573_bZIP_zip_10	Nvec_vc1.1_XM_032366242.2	1.62679954888352	0.447432019089573	1.52297738647581	-0.490124681931961	0.172862058397027	Elav	positive	ARCH2573_bZIP_zip_10 | Nvec_vc1.1_XM_032366242.2
JGA1_FoxPos	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh	Nvec_vc1.1_XM_001634505.3	1.058503136693	0.0104485411604668	0.0186448904819066	-0.103036486949196	-0.0974335207424852	Fox	positive	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh | Nvec_vc1.1_XM_001634505.3
JGA3_FoxPos	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh	Nvec_vc1.1_XM_001634505.3	-0.951694036274708	0.0104485411604668	0.0186448904819066	-0.103036486949196	-0.0974335207424852	Fox	positive	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh | Nvec_vc1.1_XM_001634505.3
JGA5_FoxPos	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh	Nvec_vc1.1_XM_001634505.3	-1.73278533844033	0.0104485411604668	0.0186448904819066	-0.103036486949196	-0.0974335207424852	Fox	positive	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh | Nvec_vc1.1_XM_001634505.3
JGA7_FoxPos	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh	Nvec_vc1.1_XM_001634505.3	-1.85552959557063	0.0104485411604668	0.0186448904819066	-0.103036486949196	-0.0974335207424852	Fox	positive	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh | Nvec_vc1.1_XM_001634505.3
JGC1_NcolPos	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh	Nvec_vc1.1_XM_001634505.3	-1.84556020251682	0.306992996445773	0.812179050095599	-0.103036486949196	-0.0974335207424852	Ncol	positive	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh | Nvec_vc1.1_XM_001634505.3
JGC3_NcolPos	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh	Nvec_vc1.1_XM_001634505.3	-0.893860207043166	0.306992996445773	0.812179050095599	-0.103036486949196	-0.0974335207424852	Ncol	positive	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh | Nvec_vc1.1_XM_001634505.3
JGC5_NcolPos	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh	Nvec_vc1.1_XM_001634505.3	-0.56335470373531	0.306992996445773	0.812179050095599	-0.103036486949196	-0.0974335207424852	Ncol	positive	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh | Nvec_vc1.1_XM_001634505.3
JGC7_NcolPos	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh	Nvec_vc1.1_XM_001634505.3	-0.808681113535234	0.306992996445773	0.812179050095599	-0.103036486949196	-0.0974335207424852	Ncol	positive	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh | Nvec_vc1.1_XM_001634505.3
JGD1_ElavPos	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh	Nvec_vc1.1_XM_001634505.3	0.403566087611362	-0.453810154915346	0	-0.103036486949196	-0.0974335207424852	Elav	positive	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh | Nvec_vc1.1_XM_001634505.3
JGD3_ElavPos	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh	Nvec_vc1.1_XM_001634505.3	-1.55110306013517	-0.453810154915346	0	-0.103036486949196	-0.0974335207424852	Elav	positive	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh | Nvec_vc1.1_XM_001634505.3
JGD5_ElavPos	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh	Nvec_vc1.1_XM_001634505.3	-0.967802472265647	-0.453810154915346	0	-0.103036486949196	-0.0974335207424852	Elav	positive	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh | Nvec_vc1.1_XM_001634505.3
JGD7_ElavPos	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh	Nvec_vc1.1_XM_001634505.3	-1.14874131682669	-0.453810154915346	0	-0.103036486949196	-0.0974335207424852	Elav	positive	ARCH931_islike_FOXL1_FOXA1_FOXA2_FOXA3_fd59A_FOXD2_fkh | Nvec_vc1.1_XM_001634505.3
JGA1_FoxPos	ARCH640_SP1_SP3_SP4_Sp4	Nvec_vc1.1_XM_032384447.2	0.508669028564217	0.188960087921871	0.180585132717731	-0.777782815747754	-0.809395364874544	Fox	positive	ARCH640_SP1_SP3_SP4_Sp4 | Nvec_vc1.1_XM_032384447.2
JGA3_FoxPos	ARCH640_SP1_SP3_SP4_Sp4	Nvec_vc1.1_XM_032384447.2	-0.16549564117715	0.188960087921871	0.180585132717731	-0.777782815747754	-0.809395364874544	Fox	positive	ARCH640_SP1_SP3_SP4_Sp4 | Nvec_vc1.1_XM_032384447.2
JGA5_FoxPos	ARCH640_SP1_SP3_SP4_Sp4	Nvec_vc1.1_XM_032384447.2	-0.288981915642454	0.188960087921871	0.180585132717731	-0.777782815747754	-0.809395364874544	Fox	positive	ARCH640_SP1_SP3_SP4_Sp4 | Nvec_vc1.1_XM_032384447.2
JGA7_FoxPos	ARCH640_SP1_SP3_SP4_Sp4	Nvec_vc1.1_XM_032384447.2	0.231250710982516	0.188960087921871	0.180585132717731	-0.777782815747754	-0.809395364874544	Fox	positive	ARCH640_SP1_SP3_SP4_Sp4 | Nvec_vc1.1_XM_032384447.2
JGC1_NcolPos	ARCH640_SP1_SP3_SP4_Sp4	Nvec_vc1.1_XM_032384447.2	-0.802431933918392	0.25608332465639	0.716216645967288	-0.777782815747754	-0.809395364874544	Ncol	positive	ARCH640_SP1_SP3_SP4_Sp4 | Nvec_vc1.1_XM_032384447.2
JGC3_NcolPos	ARCH640_SP1_SP3_SP4_Sp4	Nvec_vc1.1_XM_032384447.2	-0.629231046842551	0.25608332465639	0.716216645967288	-0.777782815747754	-0.809395364874544	Ncol	positive	ARCH640_SP1_SP3_SP4_Sp4 | Nvec_vc1.1_XM_032384447.2
JGC5_NcolPos	ARCH640_SP1_SP3_SP4_Sp4	Nvec_vc1.1_XM_032384447.2	-0.554482290437167	0.25608332465639	0.716216645967288	-0.777782815747754	-0.809395364874544	Ncol	positive	ARCH640_SP1_SP3_SP4_Sp4 | Nvec_vc1.1_XM_032384447.2
JGC7_NcolPos	ARCH640_SP1_SP3_SP4_Sp4	Nvec_vc1.1_XM_032384447.2	-0.556042436540198	0.25608332465639	0.716216645967288	-0.777782815747754	-0.809395364874544	Ncol	positive	ARCH640_SP1_SP3_SP4_Sp4 | Nvec_vc1.1_XM_032384447.2
JGD1_ElavPos	ARCH640_SP1_SP3_SP4_Sp4	Nvec_vc1.1_XM_032384447.2	1.20404383715318	0.186105762057749	0.19507428366621	-0.777782815747754	-0.809395364874544	Elav	positive	ARCH640_SP1_SP3_SP4_Sp4 | Nvec_vc1.1_XM_032384447.2
JGD3_ElavPos	ARCH640_SP1_SP3_SP4_Sp4	Nvec_vc1.1_XM_032384447.2	0.873186026283055	0.186105762057749	0.19507428366621	-0.777782815747754	-0.809395364874544	Elav	positive	ARCH640_SP1_SP3_SP4_Sp4 | Nvec_vc1.1_XM_032384447.2
JGD5_ElavPos	ARCH640_SP1_SP3_SP4_Sp4	Nvec_vc1.1_XM_032384447.2	0.918427350292405	0.186105762057749	0.19507428366621	-0.777782815747754	-0.809395364874544	Elav	positive	ARCH640_SP1_SP3_SP4_Sp4 | Nvec_vc1.1_XM_032384447.2
JGD7_ElavPos	ARCH640_SP1_SP3_SP4_Sp4	Nvec_vc1.1_XM_032384447.2	0.900992394507866	0.186105762057749	0.19507428366621	-0.777782815747754	-0.809395364874544	Elav	positive	ARCH640_SP1_SP3_SP4_Sp4 | Nvec_vc1.1_XM_032384447.2
JGA1_FoxPos	ARCH2649_zf_C2H2_ZNF264	Nvec_vc1.1_XM_032384420.2	0.218983413116954	-0.7282773156	0	0.805994512189194	0.746021614841104	Fox	positive	ARCH2649_zf_C2H2_ZNF264 | Nvec_vc1.1_XM_032384420.2
JGA3_FoxPos	ARCH2649_zf_C2H2_ZNF264	Nvec_vc1.1_XM_032384420.2	-1.28541659984019	-0.7282773156	0	0.805994512189194	0.746021614841104	Fox	positive	ARCH2649_zf_C2H2_ZNF264 | Nvec_vc1.1_XM_032384420.2
JGA5_FoxPos	ARCH2649_zf_C2H2_ZNF264	Nvec_vc1.1_XM_032384420.2	-1.02274140545923	-0.7282773156	0	0.805994512189194	0.746021614841104	Fox	positive	ARCH2649_zf_C2H2_ZNF264 | Nvec_vc1.1_XM_032384420.2
JGA7_FoxPos	ARCH2649_zf_C2H2_ZNF264	Nvec_vc1.1_XM_032384420.2	-2.31120961005545	-0.7282773156	0	0.805994512189194	0.746021614841104	Fox	positive	ARCH2649_zf_C2H2_ZNF264 | Nvec_vc1.1_XM_032384420.2
JGC1_NcolPos	ARCH2649_zf_C2H2_ZNF264	Nvec_vc1.1_XM_032384420.2	0.567453579070184	0.753365955914563	0.864263702673615	0.805994512189194	0.746021614841104	Ncol	positive	ARCH2649_zf_C2H2_ZNF264 | Nvec_vc1.1_XM_032384420.2
JGC3_NcolPos	ARCH2649_zf_C2H2_ZNF264	Nvec_vc1.1_XM_032384420.2	2.01133750879216	0.753365955914563	0.864263702673615	0.805994512189194	0.746021614841104	Ncol	positive	ARCH2649_zf_C2H2_ZNF264 | Nvec_vc1.1_XM_032384420.2
JGC5_NcolPos	ARCH2649_zf_C2H2_ZNF264	Nvec_vc1.1_XM_032384420.2	1.90514885057549	0.753365955914563	0.864263702673615	0.805994512189194	0.746021614841104	Ncol	positive	ARCH2649_zf_C2H2_ZNF264 | Nvec_vc1.1_XM_032384420.2
JGC7_NcolPos	ARCH2649_zf_C2H2_ZNF264	Nvec_vc1.1_XM_032384420.2	0.726823147619411	0.753365955914563	0.864263702673615	0.805994512189194	0.746021614841104	Ncol	positive	ARCH2649_zf_C2H2_ZNF264 | Nvec_vc1.1_XM_032384420.2
JGD1_ElavPos	ARCH2649_zf_C2H2_ZNF264	Nvec_vc1.1_XM_032384420.2	1.58580249738756	1.1383279645598	0.818824851420555	0.805994512189194	0.746021614841104	Elav	positive	ARCH2649_zf_C2H2_ZNF264 | Nvec_vc1.1_XM_032384420.2
JGD3_ElavPos	ARCH2649_zf_C2H2_ZNF264	Nvec_vc1.1_XM_032384420.2	0.213267979031954	1.1383279645598	0.818824851420555	0.805994512189194	0.746021614841104	Elav	positive	ARCH2649_zf_C2H2_ZNF264 | Nvec_vc1.1_XM_032384420.2
JGD5_ElavPos	ARCH2649_zf_C2H2_ZNF264	Nvec_vc1.1_XM_032384420.2	0.773640295312991	1.1383279645598	0.818824851420555	0.805994512189194	0.746021614841104	Elav	positive	ARCH2649_zf_C2H2_ZNF264 | Nvec_vc1.1_XM_032384420.2
JGD7_ElavPos	ARCH2649_zf_C2H2_ZNF264	Nvec_vc1.1_XM_032384420.2	0.337839715335204	1.1383279645598	0.818824851420555	0.805994512189194	0.746021614841104	Elav	positive	ARCH2649_zf_C2H2_ZNF264 | Nvec_vc1.1_XM_032384420.2
JGA1_FoxPos	ARCH2002_HLH_MAX	Nvec_vc1.1_XM_032385184.2	-0.136807132380759	-0.369950459982631	0	0.509568188055429	0.482137416711697	Fox	positive	ARCH2002_HLH_MAX | Nvec_vc1.1_XM_032385184.2
JGA3_FoxPos	ARCH2002_HLH_MAX	Nvec_vc1.1_XM_032385184.2	-0.136807132380759	-0.369950459982631	0	0.509568188055429	0.482137416711697	Fox	positive	ARCH2002_HLH_MAX | Nvec_vc1.1_XM_032385184.2
JGA5_FoxPos	ARCH2002_HLH_MAX	Nvec_vc1.1_XM_032385184.2	-0.136807132380759	-0.369950459982631	0	0.509568188055429	0.482137416711697	Fox	positive	ARCH2002_HLH_MAX | Nvec_vc1.1_XM_032385184.2
JGA7_FoxPos	ARCH2002_HLH_MAX	Nvec_vc1.1_XM_032385184.2	-0.136807132380759	-0.369950459982631	0	0.509568188055429	0.482137416711697	Fox	positive	ARCH2002_HLH_MAX | Nvec_vc1.1_XM_032385184.2
JGC1_NcolPos	ARCH2002_HLH_MAX	Nvec_vc1.1_XM_032385184.2	0.12495029905193	0.320213662076112	0.144912494187344	0.509568188055429	0.482137416711697	Ncol	positive	ARCH2002_HLH_MAX | Nvec_vc1.1_XM_032385184.2
JGC3_NcolPos	ARCH2002_HLH_MAX	Nvec_vc1.1_XM_032385184.2	1.19323188141441	0.320213662076112	0.144912494187344	0.509568188055429	0.482137416711697	Ncol	positive	ARCH2002_HLH_MAX | Nvec_vc1.1_XM_032385184.2
JGC5_NcolPos	ARCH2002_HLH_MAX	Nvec_vc1.1_XM_032385184.2	-0.136807132380759	0.320213662076112	0.144912494187344	0.509568188055429	0.482137416711697	Ncol	positive	ARCH2002_HLH_MAX | Nvec_vc1.1_XM_032385184.2
JGC7_NcolPos	ARCH2002_HLH_MAX	Nvec_vc1.1_XM_032385184.2	-0.136807132380759	0.320213662076112	0.144912494187344	0.509568188055429	0.482137416711697	Ncol	positive	ARCH2002_HLH_MAX | Nvec_vc1.1_XM_032385184.2
JGD1_ElavPos	ARCH2002_HLH_MAX	Nvec_vc1.1_XM_032385184.2	-0.136807132380759	-0.709668941995152	0	0.509568188055429	0.482137416711697	Elav	positive	ARCH2002_HLH_MAX | Nvec_vc1.1_XM_032385184.2
JGD3_ElavPos	ARCH2002_HLH_MAX	Nvec_vc1.1_XM_032385184.2	-0.136807132380759	-0.709668941995152	0	0.509568188055429	0.482137416711697	Elav	positive	ARCH2002_HLH_MAX | Nvec_vc1.1_XM_032385184.2
JGD5_ElavPos	ARCH2002_HLH_MAX	Nvec_vc1.1_XM_032385184.2	-0.136807132380759	-0.709668941995152	0	0.509568188055429	0.482137416711697	Elav	positive	ARCH2002_HLH_MAX | Nvec_vc1.1_XM_032385184.2
JGD7_ElavPos	ARCH2002_HLH_MAX	Nvec_vc1.1_XM_032385184.2	-0.136807132380759	-0.709668941995152	0	0.509568188055429	0.482137416711697	Elav	positive	ARCH2002_HLH_MAX | Nvec_vc1.1_XM_032385184.2
